,Tweets,tag
1784,https://t.co/82KBhapNMN,refugee
1785,"Unfortunately migrants are often made to lose heart  feel disappointment  suffer loneliness and become marginalize… https://t.co/pfvbbNg8ya
https://t.co/ZIcoMMLpDu
Bring relief everywhere to the displaced and to refugees  restoring their dignity and their security."" Pope Francis https://t.co/jnizFATYcT",refugee
1786,https://t.co/O9QD325BQY,refugee
1787,Let us think of the tragedy of those migrants and refugees who are victims of rejection and exploitation Pope Fra… https://t.co/0JcvdZZjVe,refugee
1788,https://t.co/hBLRBovBop,refugee
1789,The degrading conditions in which so many refugees are forced to live are intolerable! Pope Francis https://t.co/ycWI6Idfiv,refugee
1790,https://t.co/KaKcWgrtTg,refugee
1791,Blessed are the hands that reach beyond every barrier of culture  religion and nationality. Pope Francis https://t.co/5C0o19qkOT,refugee
1792,https://t.co/RfAs5reapL,refugee
1793,I sincerely thank everyone who is working with refugees. Pope Francis https://t.co/gCiLffQp9s,refugee
1794,https://t.co/22COA1Jd7Q,refugee
1795,https://t.co/0q6v3WdQj5,refugee
1796,Human trafficking is a crime against humanity. We should unite our efforts to free the victims Pope Francis https://t.co/7HSccnkMVV,refugee
1797,https://t.co/MDC0NUBWcW,refugee
1798,The Lord calls us courageously and generously to offer greater hospitality in our  communities Pope Francis https://t.co/AsUmB0ECBu,refugee
1799,https://t.co/of3GdaHqXE,refugee
1800,The lifeboat that you lower is a welcoming embrace to migrants Pope Francis https://t.co/YqgIFPvXfM,refugee
1801,https://t.co/0OdtOJEVxm,refugee
1802,Let us pray to Our Lady  for the pain of refugees  that she be close to these of our brothers and sisters Pope Fr… https://t.co/vGY6YAc4Lz,refugee
1803,https://t.co/5r4qTknQ3P,refugee
1804,Children have the right to a healthy and secure family environment Pope Francis https://t.co/2CsoOlEZjT,refugee
1805,https://t.co/4iBw3qxBh7,refugee
1806,A firm commitment to human rights springs from an awareness of the unique and supreme value of each person Pope F… https://t.co/VWa3vXza3x,refugee
1807,https://t.co/uuudciQl25,refugee
1808,A society made up of different cultures must seek unity in respect Pope Francis https://t.co/SQtWhZuEya,refugee
1809,https://t.co/HbVWCj4oxZ,refugee
1810,Let us pray for all the displaced people and refugees Pope Francis https://t.co/FaiYLUJUot,refugee
1811,https://t.co/Mp8aXtIFkS,refugee
1812,Human trafficking  organ trafficking  forced labour and prostitution are true crimes against humanity Pope Francis https://t.co/59W51CU8s5,refugee
1813,https://t.co/rm5h4r2OUy,refugee
1814,“I  myself  was born in a family of migrants” Pope Francis https://t.co/PuzJCtZSvm,refugee
1815,https://t.co/br5tVV3Oji,refugee
1816,Let us pray together to the Virgin Mary so that she may sustain the victims of trafficking Pope Francis https://t.co/yhS1SySzbW,refugee
1817,https://t.co/3v6QczL5ld,refugee
1818,Again I firmly condemn every form of torture and call on everyone to work for its abolishment Pope Francis https://t.co/2hZkv881c7,refugee
1819,https://t.co/BX7kGKVHoR,refugee
1820,The other is a gift to be received with respect Pope Francis https://t.co/sm8HP9BNLs,refugee
1821,https://t.co/ATBc84T1Im,refugee
1822,Human trafficking is an open wound on the body of contemporary society Pope Francis https://t.co/OQQSQ8xoV8,refugee
1823,https://t.co/6bBfjYwOKv,refugee
1824,M_RSection in #Kaohsiung (Taiwan) with @apostleshipofthesea against exploitation  slavery and human trafficking.… https://t.co/32y6fsYMjo,refugee
1825,https://t.co/ATC8KuqQ5e,refugee
1826,I encourage those who work helping the men  women and children who are enslaved Pope Francis https://t.co/T87qCxBHzp,refugee
1827,https://t.co/HEwx4Zuusg,refugee
1828,Today's migratory flows open up a new «frontier» for mission Pope Francis https://t.co/ekpjdcfKcF,refugee
1829,https://t.co/v5SKKxmcfL,refugee
1830,Serving those who are in need with love and tenderness helps us to grow in humanity Pope Francis https://t.co/W3TGNZysYd,refugee
1831,https://t.co/ocsqTWDehp,refugee
1832,A firm commitment to human rights springs from an awareness of the unique and supreme value of each person Pope F… https://t.co/2apE5eUgyK,refugee
1833,https://t.co/qwR8XF1gDn,refugee
1834,Children have the right to a healthy and secure family environment Pope Francis https://t.co/FyDJ6wHXo8,refugee
1835,https://t.co/MsRDLnV9eT,refugee
1836,“A society made up of different cultures must seek unity in respect” Pope Francis https://t.co/gT7twpRgBf,refugee
1837,https://t.co/RnRORV7HEz,refugee
1838,As a refugee (1948)  I am happy to #ShareJouney for a better world. Fr. Michael. @iamCARITAS https://t.co/rqSuBlLvsN,refugee
1839,RT @Pontifex: Let us share without fear the journey of migrants and refugees. #ShareJourney,refugee
1840,M_RSection with @iamCARITAS to #ShareJourney https://t.co/S7awpfoqYR,refugee
1841,https://t.co/wJLuCmKHwq,refugee
1842,Jesus Christ is always waiting to be recognized in migrants Pope Francis https://t.co/cJR2L8bSsI,refugee
1843,https://t.co/mCT9eaAjxd,refugee
1844,I express my solidarity with migrants around the world and thank those who help them Pope Francis https://t.co/E8GjVekFld,refugee
1845,https://t.co/snkvWeeFVs,refugee
1846,"Children forced to flee  especially if fleeing alone  are the most defenceless and vulnerable. Let us pray for the… https://t.co/xoBVbFvkSX
https://t.co/fAXNJsKGJE
In the Christian community  no one is a stranger"" Pope Francis https://t.co/lXLwMS5HzF",refugee
1847,https://t.co/PgF6Ua9oJN,refugee
1848,Hear the cry of so many enslaved children. No one can  remain indifferent to their suffering Pope Francis https://t.co/YwXE9zWVAu,refugee
1849,“Human trafficking  organ trafficking  forced labour and prostitution are true crimes against humanity” Pope Francis https://t.co/VDZ6P2cKJX,refugee
1850,https://t.co/I9GLnNyxlL,refugee
1851,https://t.co/fqlQgeyDdX,refugee
1852,RT @Pontifex: Let us work together to find concrete solutions to help the poor  refugees  victims of modern forms of slavery  in order to p…,refugee
1853,https://t.co/oh3inr7wL8,refugee
1854,“I  myself  was born in a family of migrants” Pope Francis https://t.co/Sqzre19EwJ,refugee
1855,https://t.co/uX8BouKSBB,refugee
1856,“No man  woman  young person or child will ever again be a victim of human trafficking!” Pope Francis https://t.co/7eGisu6scX,refugee
1857,https://t.co/ID1HC22zYu,refugee
1858,“The Lord is close to all those who are victims of old and new forms of slavery” Pope Francis https://t.co/GpFpZSzLWt,refugee
1859,https://t.co/RSloPm0UVr,refugee
1860,“We must overcome all forms of racism  of intolerance and of the instrumentalization of the human person” Pope Fran… https://t.co/chbbEor86A,refugee
1861,https://t.co/P2iF43U87h,refugee
1862,https://t.co/gPMYNFsbcK,refugee
1863,“We call on all people of faith and good will to take action and oppose modern slavery in all its forms” Pope Franc… https://t.co/jPekTz0qtw,refugee
1864,https://t.co/V3RBGL1e6a,refugee
1865,“I entrust all child migrants to the protection of the Holy Family of Nazareth” Pope Francis https://t.co/W9BtFm2vOZ,refugee
1866,https://t.co/4dJcBtYFB8,refugee
1867,“Jesus is present in so many of our brothers and sisters who suffer today like He did” Pope Francis https://t.co/myWmfvs8zk,refugee
1868,https://t.co/K7jTqfNRRA,refugee
1869,“The migrant worker finds himself caught between being uprooted and integration” Pope Francis https://t.co/78RbO0SImv,refugee
1870,“Let us pray for all the displaced people and refugees  that the causes of this painful scourge may be removed” Pop… https://t.co/sebpK6Jehj,refugee
1871,https://t.co/VDmzQfUvxe,refugee
1872,“Let us pray together to the Virgin Mary so that she may sustain the victims of trafficking” Pope Francis https://t.co/oFyo3SnjrW,refugee
1873,https://t.co/gFRgydbVs4,refugee
1874,“I have repeatedly expressed my particular concern for the lamentable situation of many migrants and refugees” Pope… https://t.co/dYKqqZI5Xh,refugee
1875,https://t.co/9gCTZrIytK,refugee
1876,“Every stranger who knocks at our door is an opportunity for an encounter with Jesus Christ” Pope Francis https://t.co/RxCLepZ0CC,refugee
1877,https://t.co/MRFgXmCkrf,refugee
1878,“Joseph was a refugee with Mary and Jesus — so as to escape the threat of Herod” Pope Francis https://t.co/EHoulvrxVh,refugee
1879,https://t.co/NvaDzgNxFe,refugee
1880,“I saw the suffering of so many people on a quest  risking their life  dignity  livelihood  health: the world of re… https://t.co/cvzucwiqc7,refugee
1881,https://t.co/RX8NZPPWtv,refugee
1882,“We are all migrants  journeying in hope” Pope Francis https://t.co/0Ot78P4o5K,refugee
1883,https://t.co/JhB3ExarzR,refugee
1884,“There is a need to give absolute priority to the poor  refugees  the suffering  evacuees and the excluded” Pope Fr… https://t.co/LjOzTkOr1I,refugee
1885,https://t.co/XljxCrJCkk,refugee
1886,“The Holy Mother of God herself experienced the hardship of exile” Pope Francis https://t.co/avPCF0U5Ix,refugee
1887,https://t.co/iFnBtgAedQ,refugee
1888,“Human trafficking  organ trafficking  forced labour and prostitution are true crimes against humanity” Pope Francis https://t.co/QqIgYBlvIp,refugee
1889,https://t.co/SOdMbSfExo,refugee
1890,In the Christian community  no one is a stranger Pope Francis https://t.co/k6R0ILFTaY,refugee
1891,https://t.co/jGkLuoaK1G,refugee
1892,“I reiterate the need to foster a culture of encounter in every way possible” Pope Francis https://t.co/IWI6J1Wgo7,refugee
1893,https://t.co/RuHVOxQVLR,refugee
1894,“I encourage a determined effort to promote the social and professional inclusion of migrants and refugees” Pope Fr… https://t.co/uzTikH1N4N,refugee
1895,https://t.co/26cCObK8LS,refugee
1896,“Many migrants and refugees have abilities which must be appropriately recognised and valued” Pope Francis https://t.co/Q6L1Yiv9Sm,refugee
1897,https://t.co/bmfJeGUD9w,refugee
1898,“I want to emphasise the importance of offering migrants and refugees adequate and dignified initial accommodation”… https://t.co/5bdXc3tUV1,refugee
1899,“Jesus Christ is always waiting to be recognized in migrants and refugees” Pope Francis https://t.co/tO6kcXSDwr,refugee
1900,“I would like to thank those who work with migrants to welcome and accompany them in difficult moments” Pope Francis https://t.co/lkLOUJaRCb,refugee
1901,“Jesus was a refugee  he had to flee for his life to be saved  with St Joseph and Our Lady” Pope Francis https://t.co/jBVz9zcLr7,refugee
1902,“Migrants fall into the clutches of human traffickers in order to cross borders” Pope Francis https://t.co/jKBd8I4rIi,refugee
1903,““The personal encounter with refugees dispels fears and distorted ideologies” Pope Francis https://t.co/BYhlJyvSCG,refugee
1904,“We are all migrants” Pope Francis https://t.co/uwlAWlV6YO,refugee
1905,New Message of His Holiness Pope Francis: Welcoming  protecting  promoting and integrating migrants and refugees https://t.co/QT6z1R94jB,refugee
1906,“The degrading conditions in which so many refugees are forced to live are intolerable!” Pope Francis https://t.co/jtxI7xsEf0,refugee
1907,“Let us pray for all the displaced people and refugees” Pope Francis https://t.co/MBV5Em6Shf,refugee
1908,“Jesus  Mary and Joseph knew what it meant to leave their own country and become migrants” Pope Francis https://t.co/FRq6evw6ek,refugee
1909,“We need to work for the integration of children and youngsters who are migrants” Pope Francis https://t.co/O7l4FvwgDk,refugee
1910,“As one human family  we are all migrants” Pope Francis https://t.co/wDKWGlUcDS,refugee
1911,“Let us pray together to Our Lady for our refugee brothers and sisters” Pope Francis https://t.co/UsOUCHZvEh,refugee
1912,“Dear migrants and refugees! Never lose the hope that you too are facing a more secure future” Pope Francis https://t.co/ya8V3s24WH,refugee
1913,“Migrants  rather than simply being a statistic  are first of all persons” Pope Francis https://t.co/N8cEfCNbb3,refugee
1914,“May Jesus save the vast numbers of children who are victims of violence  made objects of trade and trafficking” Po… https://t.co/DcRLXu505O,refugee
1915,“May the Lord sustain the people and institutions that are working with generosity to ensure refugees acceptance an… https://t.co/7y98KGPvof,refugee
1916,“Each one of you  the refugees who knock at our doors  bears the face of God” Pope Francis https://t.co/vWYLv9C18D,refugee
1917,“Mary  mother of refugees  pray for us” Pope Francis https://t.co/6MUqyawkzO,refugee
1918,“Lord asks us to welcome migrants and foreigners” Pope Francis https://t.co/BZaj1fIWTz,refugee
1919,“Human trafficking is a scourge  a crime against the whole of humanity” Pope Francis https://t.co/Sn9Dpl0KBR,refugee
1920,“May you help our society to hear the voice of refugees” Pope Francis https://t.co/ZoIo7DcFuW,refugee
1921,“Hearts must not be closed to refugees” Pope Francis https://t.co/8MiQaDDysA,refugee
1922,“What is required is the promotion of an integral human development of migrants  exiles and refugees” Pope Francis https://t.co/PxHpxcgGij,refugee
1923,“Let us think of the tragedy of those migrants and refugees who are victims of rejection and exploitation” Pope Fra… https://t.co/b9qIAwJ4h5,refugee
1924,“Solidarity with migrants and refugees must be accompanied by the courage” Pope Francis https://t.co/syr6gNNmh1,refugee
1925,“Migrant children easily end up at the lowest levels of human degradation” Pope Francis https://t.co/A6dO5cTe1v,refugee
1926,“The Risen Shepherd walks beside all those forced to leave their homelands” Pope Francis https://t.co/qNPi3SFCbE,refugee
1927,“I express my solidarity with migrants around the world and thank those who help them” Pope Francis https://t.co/Yi44Bokg3Q,refugee
1928,"Human trafficking is ""a defeat for the worldwide community"". ""It is shameful"". Pope Francis https://t.co/qkR5wYw5nZ",refugee
1929,Multilanguage Statement released regarding Human Trafficking... https://t.co/jo5vkyIGw5 https://t.co/brYIH9bNOz,refugee
1930,https://t.co/S4F4y3cTw6,refugee
1931,https://t.co/MBdRawxSlc,refugee
1932,"Human trafficking is ""a grave violation of the human rights of those victimized and is an offense against their dig… https://t.co/w3KqnCV3ck",refugee
1933,It is believed that there are millions of victims ... of human trafficking ... This cannot continue. Pope Francis https://t.co/Sty6U2MHWL,refugee
1934,Together we can and must employ our energies so that these women  men and children can be freed Pope Francis on h… https://t.co/wqFEwxFAH6,refugee
1935,https://t.co/i5qiZQlRe5,refugee
1936,“Those who traffic human beings are ultimately accountable to God. Let us pray for the conversion of hearts” Pope F… https://t.co/nPyBrKqY4Q,refugee
1937,“How often in the Bible the Lord asks us to welcome migrants and foreigners!” Pope Francis https://t.co/Ymh0tXbGQV,refugee
1938,RT @brianrcorbin: .@CCharitiesUSA @iamCARITAS @M_RSection @MRSserves @CatholicRelief @ICMC_news https://t.co/w2Xyt02QQ8,refugee
1939,https://t.co/Ii62BHwAoj,refugee
1940,"Hear the cry of so many enslaved children. No one can  re.ain indifferent to their suffering” Pope Francis https://t.co/6aM0WzeVDo
https://t.co/ehl67t3WLp
“Human trafficking  organ trafficking  forced labour and prostitution are true crimes against humanity” Pope Francis https://t.co/1tWVQITktK
https://t.co/RbhQCl9114
“I call on all people of goodwill to take action against human trafficking and new forms of slavery” Pope Francis https://t.co/IKWekIUsx4
https://t.co/KKkPn8tKZE
“Children forced to flee  especially if fleeing alone  are most defenceless and vulnerable. Let's pray for them and… https://t.co/25y0ojWwLl
https://t.co/XEqX5Ds17T
“May the Holy Family watch over all child migrants and accompany the vulnerable and the voiceless on their journey”… https://t.co/kW4BbrVJ7T
https://t.co/jGu5vBoUj5
“Young migrants  especially when unaccompanied  are especially defenceless. Let everyone offer them a helping hand”… https://t.co/hoUL1WdEGz
https://t.co/w0rsE9An6v
In the Christian community  no one is a stranger"" Pope Francis https://t.co/NMsokTCyVT",refugee
1941,https://t.co/ambMLPpSHk,refugee
1942,“Children forced to flee  especially if fleeing alone  are the most defenceless and vulnerable. Let us pray for the… https://t.co/lXSjt1iI9x,refugee
1943,https://t.co/9T2ChLvmYj,refugee
1944,I express my solidarity with migrants around the world and thank all those who help them Pope Francis https://t.co/1ESYorEH3w,refugee
1945,https://t.co/dmDqiyXjGz,refugee
1946,RT @Pontifex: We must overcome all forms of racism  of intolerance and of the instrumentalization of the human person.,refugee
1947,https://t.co/12j8Cete75,refugee
1948,“Jesus Christ is always waiting to be recognized in migrants” Pope Francis https://t.co/LwXuFS87RN,refugee
1949,https://t.co/xefVBKun0p,refugee
1950,“Human trafficking is a crime against humanity. We must unite our efforts to free the victims” Pope Francis https://t.co/M7e7Xey4Xl,refugee
1951,https://t.co/jZ5RoBiZPt,refugee
1952,“Migrants find it difficult to be accepted” Pope Francis https://t.co/wDj61RjzJK,refugee
1953,https://t.co/uucZBCXqhI,refugee
1954,“We cannot tolerate that the image of the living God be subject to abhorrent treatment” Pope Francis https://t.co/yFO1Ic26RE,refugee
1955,https://t.co/equHldR7kp,refugee
1956,“Give hope and consolation to refugees and the displaced” Pope Francis https://t.co/5rMOuTt7Ke,refugee
1957,https://t.co/OoMgvAbC4F,refugee
1958,“Let no man  woman  youth or child ever again be victim of human trafficking!” Pope Francis https://t.co/9FMPKy0iwl,refugee
1959,https://t.co/r8CUX2GcIU,refugee
1960,“The refugees who knock at our doors  each one of you bears the face of God” Pope Francis https://t.co/erN6LMofOc,refugee
1961,https://t.co/VVxUPemBjd,refugee
1962,“At this time  we think of the many migrants  the many refugees  their sufferings  their lives” Pope Francis https://t.co/Aj8qljBHLR,refugee
1963,https://t.co/FBU1ixGu4J,refugee
1964,“Let us pray to Our Lady  for the pain of refugees  that she be close to these of our brothers and sisters” Pope Fr… https://t.co/USXPZvaWOl,refugee
1965,RT @Pontifex: Migrants are our brothers and sisters in search of a better life  far away from poverty  hunger  and war.,refugee
1966,https://t.co/oc9vP6ffsL,refugee
1967,“I  myself  was born in a family of migrants” Pope Francis https://t.co/AA2Utmy7tB,refugee
1968,https://t.co/BBjxzl81ce,refugee
1969,“Refugees are people like everyone else” Pope Francis https://t.co/5BpFI7yaXV,refugee
1970,https://t.co/ke9JhAZsPP,refugee
1971,“There has been a tragic rise in the number of migrants seeking to flee from the poverty caused by environmental de… https://t.co/b8oLDyq5fb,refugee
1972,https://t.co/GCmHltBYZs,refugee
1973,“Hearts must not be closed to refugees” Pope Francis https://t.co/XRs9kb3HSi,refugee
1974,https://t.co/HDOxBYpYbS,refugee
1975,“Human trafficking is an open wound on the body of contemporary society  a scourge upon the body of Christ” Pope Fr… https://t.co/LgvRiy2qaB,refugee
1976,https://t.co/zkLp8VYCJK,refugee
1977,“To prevent unwarranted fears and speculation detrimental to migrants” Pope Francis https://t.co/zylG4synBy,refugee
1978,https://t.co/qbBquQ2EZ3,refugee
1979,“To promote united efforts against human trafficking” Pope Francis https://t.co/9jBM0ElPQF,refugee
1980,https://t.co/qLJMq90UpK,refugee
1981,“Solidarity with migrants and refugees must be accompanied by the courage” Pope Francis https://t.co/KSQ1qsH1Ae,refugee
1982,https://t.co/IlUKHjQ1uc,refugee
1983,“Human trafficking is a scourge  a crime against the whole of humanity” Pope Francis https://t.co/udNJrmsIxK,refugee
1984,https://t.co/9kWBXjypkc,refugee
1985,“To facilitate the movement of migrants for the benefit of all  thus eliminating human trafficking” Pope Francis https://t.co/VZT1LioCmT,refugee
1986,https://t.co/eOquD57EgD,refugee
1987,“May Jesus save the vast numbers of children who are victims of violence  made objects of trade and trafficking” Po… https://t.co/I22UhzSmz7,refugee
1988,https://t.co/qyq7OKkPsd,refugee
1989,“We need to work for the integration of children and young people who are migrants” Pope Francis https://t.co/IKE5HsxRgd,refugee
1990,https://t.co/TiyBszuw5H,refugee
1991,“The displaced: they are the living flesh of the suffering Christ and the visible image of the invisible God” Pope… https://t.co/hsNeNbgFHU,refugee
1992,https://t.co/Allo2vbCZG,refugee
1993,“The personal encounter with refugees dispels fears and distorted ideologies” Pope Francis https://t.co/t0L92ZTXG5,refugee
1994,https://t.co/ZWEeqW7qsf,refugee
1995,“Almost every day the television and papers carry news of refugees fleeing from hunger  war and other grave dangers… https://t.co/bm606b9X0l,refugee
1996,https://t.co/Ks7GDiJ3KI,refugee
1997,“The degrading conditions in which so many refugees are forced to live are intolerable!” Pope Francis https://t.co/RSb2HtJf8s,refugee
1998,https://t.co/z1K5zmmcog,refugee
1999,“I would like to thank those who work with migrants to welcome and accompany them in difficult moments” Pope Francis https://t.co/4RDkm40XXv,refugee
2000,RT @Google: On #RefugeeDay and every day  we stand with refugees and the nonprofits that serve them → https://t.co/oKUBlpIQd1 https://t.co/…,refugee
2001,https://t.co/L0qWvZn1hZ,refugee
2002,https://t.co/gXRT50YFHj,refugee
2003,https://t.co/uU3kCLZqSV,refugee
2004,https://t.co/TFoVcljzGn,refugee
2005,https://t.co/tZxu7DKsDi,refugee
2006,https://t.co/TIbaFA41yv,refugee
2007,https://t.co/p5nhsUSjZu,refugee
2008,RT @Pontifex: The personal encounter with refugees dispels fears and distorted ideologies and becomes a factor for growth in humanity. @M_R…,refugee
2009,https://t.co/vg2yVf3FjU,refugee
2010,“There needs to be a united response to the question of migration” Pope Francis https://t.co/2ZKzVZ2FP7,refugee
2011,https://t.co/NMB2FphDP6,refugee
2012,“Mary  mother of refugees  pray for us” Pope Francis https://t.co/qgihTstIVm,refugee
2013,https://t.co/ACbvLhRrGW,refugee
2014,“Refugees and immigrants do not always find a true welcome” Pope Francis https://t.co/x57xuBFoXw,refugee
2015,https://t.co/5bkw9RwTq0,refugee
2016,“As the Church accompanies migrants and refugees on their journey  she seeks to understand the causes of migration”… https://t.co/SD7uQ7bHxn,refugee
2017,https://t.co/auk5YOxIcz,refugee
2018,“Lord asks us to welcome migrants and foreigners” Pope Francis https://t.co/z6vooR5SNs,refugee
2019,https://t.co/tV9B5Z3J0w,refugee
2020,“Migratory movements call for appropriate reception procedures” Pope Francis https://t.co/LcH9y0NI9m,refugee
2021,https://t.co/BvxBdP840m,refugee
2022,“Joseph  Mary and Jesus experienced the tragic fate of refugees  which is marked by fear  uncertainty and unease” P… https://t.co/i1g23j27kB,refugee
2023,https://t.co/xGZNVGpzzz,refugee
2024,https://t.co/kgUQqkCeV5,refugee
2025,“Migration today is not a phenomenon limited to some areas of the planet” Pope Francis https://t.co/RIEZUfQhLu,refugee
2026,https://t.co/6sQcKEJOaP,refugee
2027,“Migrants  rather than simply being a statistic  are first of all persons” Pope Francis https://t.co/XrXoKvhHjv,refugee
2028,https://t.co/AT8jFfqNAQ,refugee
2029,“Refugees and immigrants do not always find a true welcome  respect and appreciation for the values they bring” Pop… https://t.co/YN9kcAD7T4,refugee
2030,https://t.co/alLH55w9yv,refugee
2031,“Refugees: their flesh is the flesh of Christ” Pope Francis https://t.co/gdQcHE62wl,refugee
2032,https://t.co/rOqQcRorIB,refugee
2033,“Jesus was a refugee  he had to flee for his life to be saved  with St Joseph and Our Lady” Pope Francis https://t.co/23K3juGSex,refugee
2034,https://t.co/KQ39LjZAVl,refugee
2035,“Let us pray for all the displaced people and refugees” Pope Francis https://t.co/J8XzIrB0hK,refugee
2036,https://t.co/pedxhmDWGi,refugee
2037,“Refugees are people like everyone else  but people who have lost their homes  jobs  relatives and friends due to w… https://t.co/CbX1yPpeGo,refugee
2038,https://t.co/ZXVv6AS54n,refugee
2039,“May the Lord sustain the people and institutions that are working with generosity to ensure refugees acceptance an… https://t.co/p6WUlrCp7u,refugee
2040,https://t.co/CoSRNFlYIf,refugee
2041,“Migrants find it difficult to be accepted” Pope Francis https://t.co/6iJPh4cqLW,refugee
2042,https://t.co/lBylNYHbOx,refugee
2043,“Migrant children easily end up at the lowest levels of human degradation” Pope Francis https://t.co/shZ9nxalTM,refugee
2044,https://t.co/XyIdx2MZMO,refugee
2045,“In the Bible the Lord asks us to welcome migrants and foreigners  reminding us that we too are foreigners!” Pope F… https://t.co/80pRmXVL0A,refugee
2046,https://t.co/xPUCvXdhso,refugee
2047,https://t.co/8xtmtJkScE,refugee
2048,https://t.co/zk9xWCldpn,refugee
2049,https://t.co/R6PC99ruL8,refugee
2050,“The Risen Shepherd walks beside all those forced to leave their homelands” Pope Francis https://t.co/vVNiDi0X9D,refugee
2051,https://t.co/B4KmC6tcus,refugee
2052,“Migrants fall into the clutches of human traffickers in order to cross borders” Pope Francis https://t.co/bfSgnhC2gb,refugee
2053,https://t.co/q3aUEv9qso,refugee
2054,“Solidarity with migrants and refugees must be accompanied by the courage” Pope Francis https://t.co/8teaa2dcmC,refugee
2055,https://t.co/BlXFJT2lMz,refugee
2056,“May you help our society to hear the voice of refugees Pope Francis https://t.co/GOCB1SqGty,refugee
2057,https://t.co/17KoHHUzpy,refugee
2058,“What is required is the promotion of an integral human development of migrants  exiles and refugees” Pope Francis https://t.co/QcRTl3JXdZ,refugee
2059,https://t.co/OE70FOL7Sb,refugee
2060,Emigration still remains an aspiration to hope Pope Francis https://t.co/LXpW3vaLG4,refugee
2061,https://t.co/IMcZaIxidD,refugee
2062,“We need to work for the integration of children and youngsters who are migrants” Pope Francis https://t.co/ot3UdxkhOs,refugee
2063,https://t.co/qULKKKjXHP,refugee
2064,“Jesus Christ is always waiting to be recognized in migrants and refugees” Pope Francis https://t.co/jxg6eq2Mc8,refugee
2065,“To migrate is the expression of that inherent desire for the happiness proper to every human being” Pope Francis https://t.co/OcyxxFitix,refugee
2066,https://t.co/7XocbanSer,refugee
2067,“Emigration will not be the only option left for those who seek peace justice  security and full respect of their h… https://t.co/ZipeZpZI82,refugee
2068,M&amp;R's website: A place for communication  to build partnerships and foster global support for #Migrants &amp; #Refugees https://t.co/sX0PPgqrrV,refugee
2069,RT @JamesMartinSJ: Check out the new website for the Vatican's Migrants &amp; Refugees Section  which helps so many people. @M_RSection https:/…,refugee
2070,RT @inesanma: The Vatican's @M_RSection launched today its new website: https://t.co/l7MwdMEubD,refugee
2071,RT @LongbeardC: In case you missed it  Longbeard just launched its first website for the Holy See! Check it out!! @M_RSection https://t.co/…,refugee
2072,M&amp;R's website: A place for communication  to build partnerships and foster global support for #Migrants &amp; #Refugees… https://t.co/vUfVqmFePd,refugee
2073,“The degrading conditions in which so many refugees are forced to live are intolerable!” Pope Francis https://t.co/Zas0gdyifx,refugee
2074,https://t.co/KfIJVSca7F,refugee
2075,Hearts must not be closed to refugees Pope Francis https://t.co/tOEdYlsw4o,refugee
2076,https://t.co/AJBLPRFDKJ,refugee
2077,“The migrant worker finds himself caught between being uprooted and integration” Pope Francis https://t.co/aKLAKljRbl,refugee
2078,“Mary  mother of refugees  pray for us” Pope Francis https://t.co/7sdGWlgT1f,refugee
2079,https://t.co/p7qh1NsWtG,refugee
2080,https://t.co/9GOiM6v4qj,refugee
2081,“Let us pray together to Our Lady for our refugee brothers and sisters” Pope Francis https://t.co/sbll4Yu7jl,refugee
2082,“To assist the countries which migrants and refugees leave” Pope Francis https://t.co/kDMKb3HrTD,refugee
2083,https://t.co/OVu5l4J0t6,refugee
2084,https://t.co/e4ywMptCi1,refugee
2085,“The presence of migrants and refugees seriously challenges the various societies which accept them” Pope Francis https://t.co/GNZ1zaLGNz,refugee
2086,https://t.co/eQzOofhsla,refugee
2087,“To prevent unwarranted fears and speculation detrimental to migrants” Pope Francis https://t.co/AhINnvSLwQ,refugee
2088,“Each one of you  the refugees who knock at our doors  bears the face of God” Pope Francis https://t.co/qW9ng0iB1P,refugee
2089,https://t.co/MGBBi2EiaH,refugee
2090,“I think also of the living conditions of many migrants who  in their dramatic odyssey  experience hunger” Pope Fra… https://t.co/2sgfmoZxr9,refugee
2091,https://t.co/SjEHiusJGm,refugee
2092,“Let us pray together to Our Lady for our refugee brothers and sisters” Pope Francis https://t.co/5aBWANhkl5,refugee
2093,“What is required is the promotion of an integral human development of migrants  exiles and refugees” Pope Francis https://t.co/Ia6BO35483,refugee
2094,https://t.co/gi5LY8MSD9,refugee
2095,“I ask for the provision of humanitarian aid for the displaced and refugees” Pope Francis https://t.co/Gle06x424E,refugee
2096,“To carry out an act of closeness to the immigrants seeking a better life” Pope Francis https://t.co/OdFcB2jno0,refugee
2097,“We are all migrants” Pope Francis https://t.co/XzXhawQdFA,refugee
2098,To be hospitable toward the poor and the migrants Pope Francis https://t.co/3ia12KBaxw,refugee
2099,Watch this interview w/ #sculptor Timothy Schmalz on his work blessed by Pope Francis for #Migrants and #Refugees. https://t.co/7ud0mqdz2S,refugee
2100,https://t.co/E8TBJQyGcb,refugee
2101,https://t.co/bhJAtADqMQ,refugee
2102,https://t.co/xLlNF4LrV1,refugee
2103,https://t.co/tku3rKOimO,refugee
2104,https://t.co/OqUhMV48ql,refugee
2105,https://t.co/NbnvYqlJIp,refugee
2106,https://t.co/0MdRKUVb9e,refugee
2107,We are happy to announce the launch of the new Migrants &amp; Refugees website! #vatican #migrants #refugees… https://t.co/IQlDBdPxju,refugee
2108,https://t.co/Gg0t4oeEUd,refugee
2109,“The question of child migrants must be tackled at its source” Pope Francis https://t.co/ccVliKIfmR,refugee
