,Tweets,tag
5942,RT @MigrantVoiceUK: Tomas Lusas “They took my ID. Two minutes later I was in handcuffs...I was shouting  'I'm gonna lose my job if you arre…,other
5943,RT @MigrantVoiceUK: Important piece by @stevesymondsAI #wordsmatter #reframemigration #nooneisillegal #nohumanisillegal https://t.co/KEJ4P5…,other
5944,RT @MigrantVoiceUK: Judy Griffith ‘But how do I get back all that I have lost? It will take a lot for me to trust this or any government. O…,other
5945,RT @MigrantVoiceUK: From 6 months ago...,other
5946,Theresa May has relentlessly pledged to make life as difficult as possible for illegal immigrants …,other
5947,RT @CatrinNye: More than half of UK police forces are reporting victims of crime to the Home Office for immigration enforcement. ,other
5948,One woma…,other
5949,RT @alantravis40: Post-Brexit immigration white paper to be published in July reports @tommctague. Interesting story suggests Amber Rudd's…,other
5950,From 6 months ago...,other
5951,Theresa May has relentlessly pledged to make life as difficult as possible for illegal immigra… https://t.co/FNqy9WUuRV,other
5952,RT @carolecadwalla: MPs say Facebook has misled  Parliament. Again. It told MPs only $1 of Russian ads in UK. But @d1gi has now found nearl…,other
5953,International staff need an unequivocal  written guarantee from the government that days spent taking legitimate st… https://t.co/g187HPlKgj,other
5954,Tomas Lusas “They took my ID. Two minutes later I was in handcuffs...I was shouting  'I'm gonna lose my job if you… https://t.co/4CK8cuh3ma,other
5955,RT @IMiX_UK: If you're watching #Eurovision tonight  France has a song for you &gt; How a refugee baby inspired France's Eurovision song entry…,other
5956,RT @DetentionForum: The current detention system must change drastically if the UK is to develop a fair immigration system. ,other
5957,Britiain rema…,other
5958,Judy Griffith ‘But how do I get back all that I have lost? It will take a lot for me to trust this or any governmen… https://t.co/UpMIdrNsya,other
5959,RT @stevesymondsAI: Short thread highlighting how @ukhomeoffice deprives people of British #citizenship to which they’re entitled by exorbi…,other
5960,RT @MigrantVoiceUK: “These solicitors are charging extortionate fees and giving people false hope. They’re exploiting the people’s vulnerab…,other
5961,RT @Misusing322_5: Character isn’t as simple to judge as HomeOffice’s #HostileEnvironment policies try to do. What is it’s caseworkers’ pro…,other
5962,RT @omaromalleykhan: I can just abt understand the tired argument that not everything is abt race (what an insight). But if youre going to…,other
5963,RT @nandosigona: 11 June 1948 @EveningStandard 'welcome home' the '400 sons of Empire',other
5964,70 years later @theresa_may's #hostileenvironment to…,other
5965,RT @stevesymondsAI: Rapporteur today warns that Government must take seriously deep connection between #immigration policy &amp; #race equality…,other
5966,RT @solange_valdez: .@DavidLammy Young people with lengthy residence need to be registered as British citizens (s3(1) BNA 1981) before turn…,other
5967,RT @MigrantVoiceUK: “Thirteen years. This has been painful for me. It has been painful for all the people around me. It has been a struggle…,other
5968,RT @ColinYeo1: This is one of the many problems with the hostile environment: officials are granted excessive powers and then they misuse o…,other
5969,RT @MigrantVoiceUK: Sign the @JCWI_UK petition for an #independentinquiry into the workings of @ukhomeoffice &amp; its #HostileEnvironment  htt…,other
5970,Important piece by @stevesymondsAI #wordsmatter #reframemigration #nooneisillegal #nohumanisillegal https://t.co/KEJ4P57Fto,other
5971,RT @odo_kate: It may be misinterpretation of rules  but it has terrible consequences for individuals. Study bans on asylum seekers must sto…,other
5972,RT @right2workuk: https://t.co/Xvsqo79iuL  it is now rubber stamped @migrants_rights @MigrantVoiceUK the UK is racist ( theGovernment)#host…,other
5973,RT @DOTW_UK: Happy #InternationalNursesDay https://t.co/gHVJwc79SF,other
5974,“These solicitors are charging extortionate fees and giving people false hope. They’re exploiting the people’s vuln… https://t.co/sPdRjyDjrD,other
5975,Good by #FreedVoices #expertsbyexperience re #immigrationdetention #migrantvoices  https://t.co/BZ1Y0WWWq6,other
5976,Sign the @JCWI_UK petition for an #independentinquiry into the workings of @ukhomeoffice &amp; its #HostileEnvironment  https://t.co/UJhjw3qWh4,other
5977,RT @ColinYeo1: Not only did the Home Office know about the #Windrush problem but it was fighting some of these cases hard in court. https:/…,other
5978,RT @MissingMigrants: Last Saturday  13 migrants from #Comoros lost their lives in the Indian Ocean when crossing the Mozambique Channel to…,other
5979,RT @DrJessPotter: NHS data-sharing U-turn is welcome – but more to do to scrap the #HostileEnviroment ,other
5980,Join @DocsNotCops tomorrow and let…,other
5981,RT @PreetKGillMP: I am seriously concerned regarding the legal changes that came into force Jan 18 preventing young asylum seekers from acc…,other
5982,"RT @jonfeatonby: Good to see Baroness Lister speak in the @UKHouseofLords debate earlier to the @APPGRefugees finding in the ""Refugees Welc…",other
5983,RT @sajidjavid: I want members of the #Windrushgeneration to help shape the #Windrush Compensation Scheme. I have today published a Call Fo…,other
5984,RT @Independent: British people are becoming more sympathetic towards refugees and immigrants  survey reveals https://t.co/eK05QpQSc6 https…,other
5985,RT @DocsNotCops: Are you a nurse?,other
5986,Join us this Sat 12th May for #InternationalNursesDay - supporting the @ICNurses 2018 theme: “Nurses A Vo…,other
5987,RT @BrExpatsEU: Are you a #UKcitizen living in the #EU27?  Want to know how #Brexit may affect you? We know the sheer volume of information…,other
5988,RT @JCWI_UK: Landlords told us they are deeply uncomfortable being conscripted as border guards. Naturally it's tempting to take easy route…,other
5989,RT @LolaOkolosie: One needing to stop the distinction between ‘good’ and ‘bad’ immigrants. #WindrushScandal #nooneisillegal https://t.co/yk…,other
5990,RT @donflynnmrn: Excellent! But if you think we need to find out what is really driving the #HostileEnvironment policy then sign the petiti…,other
5991,RT @1daywithoutus: Home Office routinely disbelieves people – even those claiming asylum from persecution https://t.co/6GpDSLcObX,other
5992,“Thirteen years. This has been painful for me. It has been painful for all the people around me. It has been a stru… https://t.co/yzTl2wH53V,other
5993,Yes! Also remember 2015 British public response to #Syrian #refugeecrisis when 1/3 donated money or volunteered &amp; 5… https://t.co/szHYan2KZu,other
5994,RT @MigrantVoiceUK: Good news! Florence &amp; Opelo Kgari  mother and daughter   who were held in an immigration removal centre since January …,other
5995,"RT @BIDdetention: ""Under May  government policies have further entrenched racial inequalities. This institutional racism needs to end. It’s…",other
5996,RT @stevesymondsAI: Thanks @ShoaibMKhan ,other
5997,I agree with you &amp; would go further &amp; throw out all associating of illegality &amp; immigration as  wh…,other
5998,RT @The3Million: #TanjasDaily raises the issue of the immigration exemption in the Data Protection Bill  especially in context of the #Host…,other
5999,RT @plegrain: In the aftermath of the Windrush scandal @sajidjavid has an opportunity to craft a more flexible and fair immigration policy.…,other
6000,"RT @18gssingh: @ChrisHo00737248 @MigrantVoiceUK @LolaOkolosie This applies to everyone. No human should ever be considered ""illegal"". That…",other
6001,RT @JCWI_UK: When women are afraid that if they press charges for rape  they'll get deported  @theresa_may's system has failed. ,other
6002,Support o…,other
6003,RT @Helenreflects: The immigration exemption bill shows that everything the UK said about Windrush is just wind. They're not committed to m…,other
6004,RT @jillyrutter: Very useful briefing on law and history of Windrush cases https://t.co/dsUIJc6hes Thanks to @fragomen and @APPGMigration f…,other
6005,RT @DocsNotCops: Great to see @JonAshworth call for govt to suspend @theresa_may &amp; @Jeremy_Hunt's NHS ID check/charging regulations https:/…,other
6006,RT @rmw: Ahmad Alshami  a survivor of torture in Syria  has been waiting 3 years for the Home Office to accept him as a refugee . How do di…,other
6007,RT @DrJessPotter: Credit to @sarahwollaston who championed the rights of patients to a confidential health service in the face of oppositio…,other
6008,RT @alison_phipps: Exciting hearing about @crer_scotland’s plans for Glasgow virtual museum presence for a museum of black history  slavery…,other
6009,RT @RefugeeTales: And we're off! Our Refugee Tales gift is on its way to London for our Home Secretary  Sajid Javid. Please retweet if you…,other
6010,RT @CarolineLucas: Last year a pregnant woman went to the police to report being repeatedly raped. She was then arrested under immigration…,other
6011,RT @ScotGovFairer: Watch @AConstanceSNP announcing the new Refugee Reunion Crisis Grants. Refugees can now arrange financial support for fa…,other
6012,RT @ChambersofJD: Hugely important to support this!,other
6013,The exemption permits HO a 'legitimate' moat of silence within which applicants may dr…,other
6014,RT @AlexFraser321: Great news &amp; a progressive step forward for refugee families reunited in Scotland #RefugeesWelcome #FamiliesTogether htt…,other
6015,RT @MigrantVoiceUK: “Though I feel I am always myself with the same identity  I have realised that how others see me may change when I trav…,other
6016,RT @MissingMigrants: Tragically  people still die every day around the world during their search for a better life. Join our #MissingMigran…,other
6017,RT @libertyhq: Disappointing that the immigration exemption stays in the #DataProtectionBill. Thanks to all our members and supporters who…,other
6018,Good news! Florence &amp; Opelo Kgari  mother and daughter   who were held in an immigration removal centre since Janua… https://t.co/5nzMTpcFI7,other
6019,RT @IMiX_UK: The Home Office must end the hostile environment for employees - Joanna Hunt  Managing Associate at law firm Lewis Silkin http…,other
6020,RT @DocsNotCops: 1/ Incredible victory for #StopSharing today. #nhs data being shared with @ukhomeoffice will come to an end. Another reall…,other
6021,RT @LaraOyedele: I am angry &amp; sad. Frustrated. In the past 2 weeks my mum’s being drip feeding me the facts of her 18 yr “relationship” wit…,other
6022,"RT @JCWI_UK: We may see concessions but this u-turn confirms that the ""hostile environment"" policy isn't working.  We urgently need an inde…",other
6023,RT @MigrantVoiceUK: Important thread re #detention @CommonsHomeAffs #migrantvoices https://t.co/ETiT0LeUeO,other
6024,RT @MigrantVoiceUK: We agree with @lolaokolosie ‘This is the moment to challenge that noxious #discourse. We must use this opportunity  thi…,other
6025,RT @MigrantVoiceUK: Health and social care secretary will propose a short-term scheme for shortage healthcare workers to Sajid Javid,other
6026, https…,other
6027,RT @MigrantVoiceUK: The Home Office was repeatedly warned that #Windrush generation residents had been wrongly classified as being in the c…,other
6028,RT @RMCentre: “Co-run by Wolverhampton council and the city's Refugee and Migrant Centre  the project is one of the first of its kind in th…,other
6029,RT @DocsNotCops: @MigrantVoiceUK @DOTW_UK @migrants_rights Thanks! Great news but more to do - don’t miss our thread https://t.co/RblyguciZ3,other
6030,"RT @The3Million: ""Unless we equip those individuals with everything they need to make their case [against the Home Office] effectively we r…",other
6031,RT @BBCNews: Cancer patients are being put at risk by immigration rules  doctors say,other
6032,https://t.co/fQa0Daix4M,other
6033,RT @DOTW_UK: Moments ago the govt announced @DHSCgovuk &amp; @NHSDigital will #StopSharing patient records w/Home Office for immigration enforc…,other
6034,RT @SBSisters: #AllWomenCount @RadhikaHanda1 of @SBSisters was delighted to speak on #BME &amp; #migrant victims of #DV at a roundtable organis…,other
6035,“Though I feel I am always myself with the same identity  I have realised that how others see me may change when I… https://t.co/oImdXItf4C,other
6036,RT @TheCommonSpace: Scottish Government to bridge welfare gap with grants for refugee families,other
6037,@AConstanceSNP @BritishRedCross,other
6038,https://t.…,other
6039,RT @DetentionAction: The Director General of Immigration Enforcement has admitted there is a “deep problem” with unlawful #detention. Last…,other
6040,RT @Laura_Padoan: Vulnerable asylum seekers being kept in detention centres even after Home Office accepts they have been tortured  MPs are…,other
6041,Health and social care secretary will propose a short-term scheme for shortage healthcare workers to Sajid Javid,other
6042, https://t.co/IOrHH7uoSV,other
6043,RT @EapnUK: In #Leicester on 23rd May? Come join us  @MigrantVoiceUK @LivingWageUK @donaldhirsch and other on how we secure adequate #minim…,other
6044,RT @ZoeJardiniere: Fuming. Just hearing of some asylum seeker kids being turned away from STI and sexual health clinics in London because s…,other
6045,RT @The3Million: That was a short debate in @HouseofCommons on the immigration exemption in the Data Protection Bill. Many questions to the…,other
6046,Good news! Well done to @DocsNotCops @DOTW_UK @migrants_rights and others campaigning on this! #migrantvoices… https://t.co/vDNbybDeF3,other
6047,RT @The3Million: Do you believe in British fair play? Do you agree your EU neighbour  colleague  friend should have the right to know what…,other
6048,"RT @IMiX_UK: While the Government worries about how it can rebrand its policy framework as the ""compliant"" environment; children are fallin…",other
6049,RT @thomasbrake: No.of Brits becoming citizens of another EU nation &gt; doubled in year after the #Brexit vote. Gvt. should be ashamed that t…,other
6050,The Home Office was repeatedly warned that #Windrush generation residents had been wrongly classified as being in t… https://t.co/BmshvN25xQ,other
6051,"RT @ZoeJardiniere: A reminder that this has nothing whatsoever to do with ""taking back control"". Nothing to do with selecting the ""brightes…",other
6052,RT @BIDdetention: Watch @YvetteCooperMP at the Home Affairs Committee question @CarolineNokes about how in the Home Office’s eyes  immigrat…,other
6053,RT @MirrorPolitics: Head of the Home Office tells MPs: “I’m not an expert on the immigration system”,other
6054,https://t.co/XhTYp0MNSO https://t.co/0…,other
6055,RT @ColinYeo1: New post: Detailed new research available on Commonwealth citizens arriving before 1973 https://t.co/9gRsq2fOML,other
6056,RT @heavencrawley: The untold stories about which we rarely get to hear https://t.co/v5FqVNkTJT,other
6057,RT @JCWI_UK: Whistleblower after whistleblower has come forward to expose shocking routine failures in compassion  competence  and common s…,other
6058,RT @RMCentre: Thank you @WolvesCouncil for this much needed project and the recognition of the support @RMCentre has given #WindrushGenerat…,other
6059,RT @bbclaurak: Whispers that ministers will accept @sarahwollaston’s amendment later to restrict how much Info NHS is allowed to give Home…,other
6060,RT @JCWI_UK: We are. And we’d be happy to give Sir Philip the benefit of our expertise if he gets in touch. https://t.co/8UI9uKoRzG,other
6061,RT @ameliagentleman: Windrush: Road-sweeper homeless for seven years after losing his job,other
6062,Camden New Journal @NewJournal first reported tha…,other
6063,RT @The3Million: Today after #PMQs Parliament is passing the Data Protection Bill making 6m immigrants - incl 3.6m EU citizens - second cla…,other
6064,RT @donflynnmrn: Totally agree. 100k signatures on this petition will keep #endhostileenvironment on the boil over the summer  ready to mee…,other
6065,RT @stevesymondsAI: Surely @CommonsHomeAffs cannot after today’s evidence sessions regard @ukhomeoffice as anything but as “closed  secreti…,other
6066,RT @RunnymedeTrust: Check out Runnymede's latest newsletter for latest news on learning lessons from Windrush and a BME Family Event https:…,other
6067,We agree with @lolaokolosie ‘This is the moment to challenge that noxious #discourse. We must use this opportunity … https://t.co/fyB73PQyIY,other
6068,Important thread re #detention @CommonsHomeAffs #migrantvoices https://t.co/ETiT0LeUeO,other
6069,RT @Right_to_Remain: Follow @AVIDdetention for great tweeting from the Home Affairs Select Committee today - including evidence from the Im…,other
6070,RT @IMiX_UK: BBC News - Barry lawyer says Windrush families are living in fear https://t.co/yvEGqw2tW6,other
6071,RT @MigrantVoiceUK: “I have been branded as a threat to national security and undesirable  even though I have paid taxes  NI and trained so…,other
6072,RT @ChambersofJD: @HackneyAbbott @HighlySkilledUK And if Data protectionBill exemption denying access to own info HO holds on anyone subjec…,other
6073,Highly-skilled immigrants wrongly dubbed terrorists so they can be deported in the latest Home Office scandal,other
6074,At l… https://t.co/8bbt9ylVmC,other
6075,RT @AzadYaaaad: @MigrantVoiceUK there are thousands of highly skilled in the same situation as Nisha &amp; us and we all are going through seve…,other
6076,RT @HTropDis: Our walk in clinic is for anyone who has been in the tropics in the last 6 months and is acutely unwell. We are an emergency…,other
6077,"RT @lmdasneves: ""Human beings with complex lives are reduced just to numbers"" https://t.co/yKKns4YIKV",other
6078,RT @GedGrebby: Syrian refugee stabbed six times by gang in racist attack in hostel in #Edinburgh. #Refugee #racism @SRtRCScotland @MigrantV…,other
6079,Ibrahim Diallo “Libya is the worst place on earth. If you are a black African in Libya  they automatically consider… https://t.co/JFMpJ1G4D2,other
6080,@sile79 calls on @sajivjaved to ‘start with the most pronounced moral concern: Protecting #torturesurvivors and… https://t.co/94JutepskI,other
6081,RT @stevesymondsAI: Government is once again ignoring people's rights &amp; interests in pursuit of its #immigrationobsession.,other
6082,Will Parliament…,other
6083,RT @MigrationUK: We're #backtowork and looking forward to hosting a panel discussion tomorrow  9 May  6:30pm on the role of the media in na…,other
6084,Good news #pplhelpingppl  https://t.co/UkYsDAMCjA,other
6085,RT @jonfeatonby: Important @CommonsHomeAffs evidence session on immigration detention this afternoon  with Immigration Minister @carolineno…,other
6086,"There is an obsession among management with unachievable 'stats' - human beings with complex lives are reduced jus… https://t.co/UOoiUsC48e
RT @IMiX_UK: Migrants can be vulnerable to unscrupulous employers. More needs to be done to tackle modern slavery https://t.co/rsXb5xpGlq
“I’m exhausted. Sometimes I’m suicidal...I’ve got no choice but to fight. But I don’t know how long I can fight for… https://t.co/jwYdb54XcB
RT @Steph80335: Migrants trapped in Libyan detention center in 'critical' state: About 800 migrants in a government-run center in western L…
A dip in EU workers has meant many businesses say they need to recruit.. But with a limited monthly supply of visas… https://t.co/2ax4aQYpn3
RT @nataliesedacca: Appalling even by Home Office standards. The 19 year old had already been ID'd as potential victim of child trafficking…
RT @AsylumAid: Good practices in #asylum claims based on #SexualIdentity are very important  argues Asylum Aid’s @CynthiaOrchard   but onl…",other
6087,RT @JohnSimpsonNews: When you travel  you see how Britain's reputation in country after country has suffered from our immigration policies.,other
6088,RT @AntiRacismDay: This Saturday is the #TUCNewDeal national demo. Join our bloc to say #migrant workers are welcome here! From #WindrushGe…,other
6089,RT @BooksMonika: FREE TODAY ONLY so like and share with friends!  https://t.co/d1mJ0vVS5R,other
6090,#brexit  #PolesinUK  #immigrants  #polishgirlmemo…,other
6091,RT @ecre: 🇬🇷: The 3 Spanish firefighters have been cleared of human smuggling charges. They were charged whilst carrying out humanitarian w…,other
6092,“I have been branded as a threat to national security and undesirable  even though I have paid taxes  NI and traine… https://t.co/Nj3xKja0bV,other
6093,"RT @IainDale: ""I'm Just A Number For The Home Office"": Company Director Facing Deportation. @saleemdadabhoy explains his plight. ",other
6094,RT @FTLifeArts: We spoke to Guyanese-born poet John Agard about race  language and the Windrush scandal  and he penned us this exclusive so…,other
6095,RT @lovegolborne: The latest lovegolborne daily! https://t.co/mTLigGLWbP Thanks to @MigrantVoiceUK @MuseumofBrands @DanceWest1 #mondaymotiv…,other
6096,RT @andrea_caflisch: Need a policy optimisation instead of ideological approach - there is lots of space for progressive policy changes tha…,other
6097,RT @politicshome: NEW Diane Abbott accuses Government of ‘more cruelty’ as skilled migrants face deportation risk https://t.co/djLcetiVxm,other
6098,RT @TentOrg: Read our report + policy roadmap:,other
6099,✔ 16 ways to accelerate refugee employment,other
6100,✔ Tips for gov't/NGO/private sector collaboration…,other
6101,RT @CliMig: “Those who have money can cross the sea. Those who don’t  wait like us to get drowned. Even if we get to the mainland  we remai…,other
6102,RT @MissingMigrants: On this day last year  113 people drowned in the #Mediterranean between Libya and Italy  including 41 women and 10 chi…,other
6103,RT @TheSun: Fresh Home Office shambles as doctors  lawyers and company directors ‘wrongly face deportation over tax mix-up’ https://t.co/Ok…,other
6104,RT @CitiesMigration: Across the 27 countries  the greatest causes of tensions are felt to be between people with different political views…,other
6105,RT @thetimes: As the Windrush scandal enters its second month  criticism has turned to a controversial section of the Immigration Act  whic…,other
6106,RT @IRR_News: Our 2-weekly email  all you need to know on race &amp; refugees issues across the UK &amp; Europe: including our calendar of racism &amp;…,other
6107,RT @omaromalleykhan: The 'but this isn't really us  we really are an open country committed to rule of law  nondiscrimination  equal libert…,other
6108,RT @FreefromTorture: The @ukhomeoffice isn't complying with the law. Disturbing report from Independent Monitoring Board concludes that som…,other
6109,RT @amanpathriabjp: @YvetteCooperMP HO's #HostileEnvironment strategy is to exhaust the applicants financially&amp;mentally [first in years of…,other
6110,RT @davidschneider: “Brexit will allow the brightest and best from around the globe to come and work here  which is why we’re already tryin…,other
6111,RT @omaromalleykhan: The 'targeting' by Home Office always hits those with least ability to prove status  in part because of vulnerability…,other
6112,RT @DetentionForum: 'A child cannot break immigration laws  or choose where to grow up and establish a private life  so why should they be…,other
6113,'Today I am not here to talk about my personal story  or the personal harm done to me  or my family  when I was det… https://t.co/QaGsbRnw3w,other
6114,RT @cliodiaspora: There truly is no end to all this. And let me say it again: this is down to @theresa_may’s obsession with immigration. It…,other
6115,RT @IanBlackfordMP: We will Amelia  there is so much being uncovered like the issue I raised this week re undocumented children. We should…,other
6116,RT @InLimboBrexit: ‘For the first time  I wonder if I am actually welcome; I look at my British friends and wonder what they feel. I rememb…,other
6117,RT @JFCrisp: Why do people migrate? Usually because of aspiration  not desperation:,other
6118,https://t.co/NKFeem9kbA https://t.co/GNMM3P31Vn,other
6119,RT @byameliahill: At least 1 000 highly skilled migrants wrongly face deportation  experts reveal https://t.co/Sb5ETvJMdU,other
6120,RT @omaromalleykhan: Of course it will encourage racial discrimination; the policy clearly incentivises it  as any ex 1st year PPE now 24 y…,other
6121,RT @safepassageuk: We wouldn't be able to get these child refugees to safety if we didn't have you behind us. ,other
6122,44% of all child refugee fa…,other
6123,RT @DavidLammy: It was a great privilege to host Paulette in Parliament last week. Her courage and moral fortitude not only inspired me but…,other
6124,RT @rmw: I love @BBCFooC but disappointing to hear the correspondent covering @UNmigration returns to Nigeria using the term “illegal migra…,other
6125,RT @PRCBC1: “Scandalously high fees prevent many #children attaining British #citizenship to which they're entitled. Many of them were born…,other
6126,RT @JCWI_UK: The hostile environment landlord immigration checks are clearly not right for an @Open_Britain as @SadiqKhan warned. Donate to…,other
6127,RT @DetentionForum: 'I think it is important to remember that the government practice of indefinite #detention only happens because it is c…,other
6128,RT @JCWI_UK: This is the everyday reality for those unfortunate enough to fall in love with a foreigner in @theresa_may's UK. What on earth…,other
6129,RT @The3Million: The former head of the Home Office has said that he is “very worried” about the ability of his old department to register…,other
6130,RT @sagarzan: By the sharing of the songs we carry and the films we cherish we build bridges and gather strength. What a night of Songs for…,other
6131,RT @aliromah: If #Windrush has whetted your appetite  do go back and read the East African Asians v UK case under Article 3 of the European…,other
6132,RT @JCWI_UK: Yes. Please  everyone affected by @ukhomeoffice or by the hostile environment in your banks  NHS  renting  working  now is the…,other
6133,RT @PICUM_post: 87 EUROPEAN ORGANISATIONS CALL ON #HUNGARY TO WITHDRAW PROPOSED LAWS TARGETING GROUPS SUPPORTING #MIGRANTS &amp; #REFUGEES  #So…,other
6134,RT @CallumTulley: G4S has been awarded a new contract to run Brook House Immigration Removal Centre for a further two years  months after m…,other
6135,Thanks for sharing Paulette Wilson - “I did not realise that my story was going to become this big and bring out a… https://t.co/wJPbz1wigt,other
6136,RT @ameliagentleman: Clearer detail on scale of #Windrush scandal from census data - 21 000 people who moved to UK before 1971 have no pass…,other
6137,RT @Suewilson91: Local election officials wrongly turn away EU citizens in Tower Hamlets https://t.co/HS6Pxb52fi,other
6138,EU citizens being identifi…,other
6139,RT @ColinYeo1: New post: Briefing: what is the hostile environment  where does it come from  who does it affect? https://t.co/wDzl4U6I9E,other
6140,RT @stevesymondsAI: “The #WindrushScandal has perfectly illustrated that #racism is not simply a matter of mean-spirited individuals doing…,other
6141,RT @lawrsuk: New Blog: In light of the #WindrushScandal  #StepUpMigrantWomen will keep campaigning against policies from a persistent #Host…,other
6142,RT @libertyhq: #Windrush shows all too clearly why @sajidjavid MUST remove the toxic immigration exemption from the Data Protection Bill. I…,other
6143,RT @PeterStefanovi2: Busy wk for Sajid Javid. Pledged to leave “no stone unturned” in pursuit of truth of Windrush scandal &amp; then voted to…,other
6144,RT @ColinYeo1: Woman wins challenge against refusal of her claim to British citizenship. Home Office did not accept she was who she claimed…,other
6145,RT @alison_phipps: This is a model of conscientious constituency MP work - @CMonaghanSNP in a voice of barely restrained anger detailing th…,other
6146,RT @MigrationUK: What role does the media play in the national debate around migration? Join us for a panel discussion with @gameoldgirl (w…,other
6147,"RT @JFCrisp: Meanwhile  another UN expert has just written that ""The predicament of migrants in vulnerable situations  especially in the co…",other
6148,RT @stevesymondsAI: So somebody who might be bailed today must wait a whole month for that opportunity.,other
6149,Just one more example how #immigrat…,other
6150,Anything to do with disaggregation of #race &amp; #immigration #IssuesIndex  in 2014? MV &amp; others advocated for this &amp;… https://t.co/2wZaOGYlTt,other
6151,RT @aliromah: A must for anyone working to understand #Windrush and the #hostileenvironment.  Clear and comprehensive from Professor Helena…,other
6152,RT @HaseltonMarlies: Why is it that so many people in this country are of the opinion that we are not really at home in the UK when we have…,other
6153,Judges found 'multiple frailties and shortcomings' in evidence used to justify deportations. #InternationalStudents… https://t.co/5rTXfhNHA6,other
6154,RT @stevesymondsAI: @MigrantVoiceUK @MayaGoodfellow @DavidLammy @SatbirLSingh It’s not just bigger (who it affects)  it’s deeper (how deepl…,other
6155,‘three Scottish judges  Lady Paton and Lords Brodie and Glennie  found that the Home Office’s actions and the tribu… https://t.co/SggWUeAi52,other
6156,Sola Ayodeji ‘this experience has taught me that whilst holding a western passport is a privilege  depending on ski… https://t.co/i5RqY7Xoto,other
6157,RT @ChambersofJD: It is long overdue that a fully independent investigation  public enquiry  is undertaken in which the Home Office share n…,other
6158,RT @heavencrawley: “There is a compelling need to address critical gaps in ensuring the human rights of migrants who fall outside the refug…,other
6159,RT @garvanwalshe: Who's to blame for Britain's draconian immigration policy? I explain how it came about  and how Amber Rudd ended up saddl…,other
6160,Grandmother Gretal Gocan has arrived back in London after spending eight years trapped in Jamaica.,other
6161,On a visit to th… https://t.co/D6oqaiLNbB,other
6162,RT @SHaleGeneva: Afghan interpreters can stay. Fees to be waived. Families united. Good. Impressive too on day four. More of this please. h…,other
6163,RT @stevesymondsAI: Reading this thread just emphasises the wrong &amp; harm that lies in the policies Ministers have set  Parliament has sanct…,other
6164,We agree with @MayaGoodfellow @DavidLammy @SatbirLSingh &amp; many others that this is bigger than #Windrush. All… https://t.co/fT49AXZT3w,other
6165,RT @IMiX_UK: Companies face long delays for UK visas of non-EU skilled workers  via @FT https://t.co/W5BslJhveK,other
6166,RT @alisonthewliss: Home Office ‘used national security loophole to expel skilled workers’ from UK https://t.co/uXVdbFAYjg @HighlySkilledUK…,other
6167,RT @nandosigona: #AmberRudd  the #Windrushscandal and the reluctant Remainer: Diary of an #EUcitizen in the UK,other
6168, https://t.co/bri5Bx7apr #Br…,other
6169,RT @MigrantVoiceUK: ‘Musings of a migration researcher’ A Brit #migrant studying #migration meets an Indo-Canadian #migrant &amp; discusses/lea…,other
6170,RT @MigrantVoiceUK: ‘...despite #migrants being over-represented among some of the most successful  privileged people in the world  hostili…,other
6171,RT @omaromalleykhan: One thing  #Windrush has revealed is how little British ppl understand the Caribbean experience  which is just to say…,other
6172,RT @DavidLammy: It is simply not possible to have a humane immigration system and the hostile environment. That is a paradox. Denying young…,other
6173,RT @lisaocarroll: I have just had an email from an EU citizen who was told at their local voting station that they could not vote in the lo…,other
6174,Congrats @Sathnam! Well deserved &amp; thanks for your great writing &amp; #solidarity with #migrantvoices https://t.co/dBn3NDuO24,other
6175,RT @MigrantVoiceUK: ‘Young people born or raised in the UK are being ensnared by Kafkaesque bureaucracy – and paying an extortionate price…,other
6176,RT @TalawaTheatreCo: TALAWA FIRSTS 2018: AND I DREAMT I WAS DROWNING By Amanda Wilkin (Dir. Monique Touko),other
6177,👇🏿,other
6178,Thursday 14 June - Venue 2  R…,other
6179,RT @EVAWuk: Report on page 7 of @MetroUKNews of our report  ‘Women Living in a Hostile Environment ’ launched at Parliament this afternoon.…,other
6180,Yes. ‘Without an end to the #hostileenvironment and the government’s inhumane approach to immigration  which treats… https://t.co/D5VgS8hGcQ,other
6181,RT @19pst: This #CivilisationsStories is very very good. #Huguenots #Refugees #Spitalfields https://t.co/zTksL9NhEv,other
6182,RT @brendanogrady: When @IanBlackfordMP mentioned this citizenship tax on British-born children at PMQs yesterday I was amazed more wasn't…,other
6183,"RT @MigrationUK: A permanent Migration Museum could ""help to break down barriers between 'us' and 'them' and foster a sense of shared herit…",other
6184,RT @PICUM_post: WE ARE HIRING: @PICUM_post is looking for a digitally savvy MULTIMEDIA OFFICER. Find all information here: https://t.co/2R1…,other
6185,RT @HighlySkilledUK: @YvetteCooperMP Thank you very much for raising #HighlySkilledMigrants sufferings in the parliament. Our miseries are…,other
6186,RT @FUNG14: Whatever your views on UK immigration are  I can tell you first hand that Home Office processes are very confusing  and very ex…,other
6187,‘39-year-old man who secretly filmed the Home Office official last year has now voluntarily gone to Pakistan  a cou… https://t.co/DpfAQSUfgY,other
6188,RT @kapaterson: Thanks to Omer for sharing his story with me - it's a brave thing to go public https://t.co/AYf0O2mEPX,other
6189,RT @stevesymondsAI: Government is busy trying to distinguish #WindrushScandal as mistake rather than consequence of awful #immigrationobses…,other
